lon,lat,region,elevation,temp,maxtemp,mintemp,prec,maxprec,minprec,ecoregion
-85.76889038,12.93095305,ca,1242,19.72083342075348,24.700000762939453,14.300000190734863,1843,299,34,Central American Pine-Oak Forests
-85.6288147,13.3709154,ca,527,23.53749982515971,29.600000381469727,17.100000381469727,1802,276,29,Central American Atlantic Moist Forests
-85.60821533,13.39496338,ca,750,22.37083339691162,28.200000762939453,16.200000762939453,1920,296,33,Central American Atlantic Moist Forests
-85.61782837,13.41900896,ca,478,23.854166746139526,30,17.299999237060547,1759,279,28,Central American Atlantic Moist Forests
-85.68511963,13.41366571,ca,509,23.75,30,17.299999237060547,1699,269,26,Central American Atlantic Moist Forests
-85.6137085,13.38961959,ca,723,22.71250009536743,28.600000381469727,16.5,1902,292,31,Central American Atlantic Moist Forests
-85.65078735,13.39763523,ca,545,23.441666682561237,29.5,17,1729,272,28,Central American Atlantic Moist Forests
-85.56976318,13.42034476,ca,623,23.112499952316284,28.899999618530273,16.799999237060547,1914,286,32,Central American Atlantic Moist Forests
-85.64941406,13.38160369,ca,515,23.616666793823242,29.700000762939453,17.200000762939453,1816,281,28,Central American Atlantic Moist Forests
-85.59860229,13.3922915,ca,772,22.320833524068195,28,16.200000762939453,1924,298,33,Central American Atlantic Moist Forests
-85.71121216,13.4243521,ca,436,24.03333322207133,30.299999237060547,17.399999618530273,1694,264,25,Central American Atlantic Moist Forests
-85.6785965,13.381937690000001,ca,431,24.074999968210857,30.299999237060547,17.5,1742,277,26,Central American Atlantic Moist Forests
-85.63705444,13.38160369,ca,522,23.608333428700764,29.700000762939453,17.200000762939453,1849,282,29,Central American Atlantic Moist Forests
-85.62469482,13.36957933,ca,623,23.012500047683716,28.899999618530273,16.700000762939453,1863,278,30,Central American Atlantic Moist Forests
-85.58898926,13.40698647,ca,554,23.349999984105427,29.200000762939453,17,1888,294,30,Central American Atlantic Moist Forests
-85.57800293,13.41232987,ca,554,23.34166669845581,29.200000762939453,17,1887,281,31,Central American Atlantic Moist Forests
-85.6439209,13.35087358,ca,546,23.37500007947286,29.299999237060547,17,1803,274,26,Central American Atlantic Moist Forests
-85.6288147,13.36022663,ca,534,23.487499952316284,29.5,17.100000381469727,1831,275,28,Central American Atlantic Moist Forests
-85.60821533,13.41366571,ca,606,23.158333381017048,29.100000381469727,16.799999237060547,1880,297,31,Central American Atlantic Moist Forests
-85.66452026,13.4243521,ca,557,23.416666666666668,29.600000381469727,17,1696,272,29,Central American Atlantic Moist Forests
-85.56976318,13.3922915,ca,668,22.72499990463257,28.399999618530273,16.600000381469727,1907,283,31,Central American Atlantic Moist Forests
-85.62194824,13.39763523,ca,498,23.708333412806194,29.799999237060547,17.200000762939453,1837,291,29,Central American Atlantic Moist Forests
-85.75653076,13.46575736,ca,483,23.766666809717815,30.200000762939453,17.200000762939453,1661,257,23,Central American Dry Forests
-85.65971375,13.37291949,ca,451,23.96249993642171,30.100000381469727,17.399999618530273,1806,286,27,Central American Atlantic Moist Forests
-85.68237305,13.38694765,ca,463,24,30.200000762939453,17.399999618530273,1717,269,26,Central American Atlantic Moist Forests
-85.63842773,13.38427568,ca,542,23.441666682561237,29.5,17,1802,289,29,Central American Atlantic Moist Forests
-85.60821533,13.40698647,ca,700,22.666666746139526,28.5,16.399999618530273,1926,307,32,Central American Atlantic Moist Forests
-85.72906494,13.42969511,ca,704,22.729166666666668,28.799999237060547,16.399999618530273,1710,262,27,Central American Dry Forests
-85.62469482,13.39095555,ca,527,23.554166555404663,29.600000381469727,17.100000381469727,1855,286,29,Central American Atlantic Moist Forests
-85.65731049,13.37342051,ca,474,23.81249992052714,29.899999618530273,17.299999237060547,1791,277,27,Central American Atlantic Moist Forests
-85.597229,13.38961959,ca,791,22.175000031789143,27.799999237060547,16.100000381469727,1926,285,33,Central American Atlantic Moist Forests
-85.71258545,13.40431473,ca,612,23.18749992052714,29.299999237060547,16.799999237060547,1696,264,27,Central American Atlantic Moist Forests
-85.66726685,13.38293969,ca,456,23.96249993642171,30.100000381469727,17.399999618530273,1742,279,26,Central American Atlantic Moist Forests
-85.66932678,13.36390095,ca,456,23.850000143051147,29.899999618530273,17.399999618530273,1747,273,26,Central American Atlantic Moist Forests
-85.6439209,13.36824325,ca,531,23.445833285649616,29.5,17,1831,293,29,Central American Atlantic Moist Forests
-85.5821228,13.39496338,ca,610,23.08749993642171,28.899999618530273,16.799999237060547,1883,286,31,Central American Atlantic Moist Forests
-85.69335937,13.45507281,ca,543,23.53333330154419,29.799999237060547,17.100000381469727,1728,269,27,Central American Atlantic Moist Forests
-85.56427002,13.46041515,ca,571,23.366666475931805,29.299999237060547,17,1856,283,31,Central American Atlantic Moist Forests
-85.55740356,13.42969511,ca,702,22.604166666666668,28.299999237060547,16.5,1980,303,33,Central American Atlantic Moist Forests
-85.65490723,13.36289887,ca,463,23.883333444595337,30,17.399999618530273,1784,275,27,Central American Atlantic Moist Forests
-85.63293457,13.4390451,ca,490,23.804166555404663,30,17.299999237060547,1726,276,23,Central American Atlantic Moist Forests
-85.5713199,13.3900739,ca,691,22.604166587193806,28.299999237060547,16.5,1906,286,30,Central American Atlantic Moist Forests
-85.91611948,13.36876256,ca,420,24.22500006357829,30.700000762939453,17.5,1455,242,14,Central American Pine-Oak Forests
-85.61508179,13.4056506,ca,542,23.41249990463257,29.399999618530273,17,1848,289,30,Central American Atlantic Moist Forests
-85.65078735,13.38427568,ca,554,23.441666682561237,29.5,17,1773,282,28,Central American Atlantic Moist Forests
-85.61096191,13.41633735,ca,511,23.65833353996277,29.700000762939453,17.200000762939453,1838,295,29,Central American Atlantic Moist Forests
-85.61645508,13.457744,ca,542,23.545833190282185,29.700000762939453,17.100000381469727,1736,278,24,Central American Atlantic Moist Forests
-85.59448242,13.44572345,ca,556,23.40833322207133,29.5,17,1816,280,28,Central American Atlantic Moist Forests
-85.60821533,13.39095555,ca,786,22.195833285649616,27.899999618530273,16.100000381469727,1944,297,34,Central American Atlantic Moist Forests
-85.83618164,13.33670084,ca,704,22.50416652361552,28.299999237060547,16.399999618530273,1620,254,24,Central American Pine-Oak Forests
-85.56015015,13.41767316,ca,687,22.674999872843426,28.399999618530273,16.5,1910,284,33,Central American Atlantic Moist Forests
-85.62744141,13.38694765,ca,507,23.65416685740153,29.700000762939453,17.200000762939453,1823,290,29,Central American Atlantic Moist Forests
-85.57250977,13.41366571,ca,581,23.262500047683716,29.100000381469727,17,1884,283,31,Central American Atlantic Moist Forests
-85.66452026,13.38961959,ca,536,23.520833174387615,29.600000381469727,17.100000381469727,1758,271,27,Central American Atlantic Moist Forests
-85.57388306,13.45373721,ca,567,23.424999952316284,29.399999618530273,17.100000381469727,1864,292,31,Central American Atlantic Moist Forests
-85.63705444,13.4243521,ca,575,23.333333333333332,29.399999618530273,16.899999618530273,1756,278,30,Central American Atlantic Moist Forests
-85.66263199,13.36256484,ca,459,23.887500127156574,30,17.399999618530273,1770,275,26,Central American Atlantic Moist Forests
-85.5670166,13.43637372,ca,557,23.37499984105428,29.299999237060547,17,1917,303,31,Central American Atlantic Moist Forests
-85.65765381,13.41099403,ca,552,23.47083330154419,29.600000381469727,17,1715,272,27,Central American Atlantic Moist Forests
-85.87257385,13.33670084,ca,981,21.083333333333332,26.600000381469727,15.300000190734863,1663,257,29,Central American Pine-Oak Forests
-85.63293457,13.44705909,ca,474,23.879166841506958,30.100000381469727,17.399999618530273,1733,274,23,Central American Atlantic Moist Forests
-85.67001343,13.42969511,ca,547,23.49999992052714,29.700000762939453,17.100000381469727,1700,269,25,Central American Atlantic Moist Forests
-85.63705444,13.40164295,ca,578,23.324999968210857,29.399999618530273,16.899999618530273,1763,276,29,Central American Atlantic Moist Forests
-85.60958862,13.3762596,ca,774,22.333333412806194,28.100000381469727,16.200000762939453,1882,281,33,Central American Atlantic Moist Forests
-85.63156128,13.3922915,ca,509,23.62083347638448,29.700000762939453,17.200000762939453,1801,291,29,Central American Atlantic Moist Forests
-85.57250977,13.42702362,ca,657,22.870833317438763,28.700000762939453,16.600000381469727,1935,305,32,Central American Atlantic Moist Forests
-85.64941406,13.42034476,ca,513,23.69583336512248,29.899999618530273,17.200000762939453,1712,277,29,Central American Atlantic Moist Forests
-85.59860229,13.4337023,ca,617,23.141666730244953,29.100000381469727,16.799999237060547,1814,283,32,Central American Atlantic Moist Forests
-85.67138672,13.36690717,ca,442,24.016666650772095,30.200000762939453,17.5,1791,284,26,Central American Atlantic Moist Forests
-85.55328369,13.45907958,ca,611,23.112500031789143,29,16.799999237060547,1934,306,32,Central American Atlantic Moist Forests
-85.61782837,13.41366571,ca,484,23.791666507720947,29.899999618530273,17.299999237060547,1809,292,29,Central American Atlantic Moist Forests
-85.65353394,13.35621823,ca,495,23.63333336512248,29.600000381469727,17.200000762939453,1781,275,27,Central American Atlantic Moist Forests
-85.62744141,13.40297884,ca,572,23.354166666666668,29.399999618530273,17,1812,292,30,Central American Atlantic Moist Forests
-85.58486938,13.42969511,ca,603,23.116666714350384,29,16.799999237060547,1870,289,31,Central American Atlantic Moist Forests
-85.59860229,13.40431473,ca,681,22.71250009536743,28.5,16.5,1909,308,32,Central American Atlantic Moist Forests
-85.25253296,12.87740872,ca,290,24.5041667620341,30.100000381469727,18.799999237060547,1932,332,30,Central American Atlantic Moist Forests
-85.4645897,12.79144083,ca,265,24.90416646003723,30.700000762939453,19,1568,271,13,Central American Atlantic Moist Forests
-85.57250977,12.74483738,ca,285,24.62500007947286,30.399999618530273,18.700000762939453,1575,261,14,Central American Atlantic Moist Forests
-85.3692627,12.9162295,ca,535,23.28333322207133,28.799999237060547,17.700000762939453,1917,337,30,Central American Atlantic Moist Forests
-85.59585571,12.80242743,ca,288,24.829166650772095,30.700000762939453,18.899999618530273,1535,271,14,Central American Atlantic Moist Forests
-85.36651611,12.91087527,ca,495,23.483333428700764,29.100000381469727,17.799999237060547,1894,337,30,Central American Atlantic Moist Forests
-85.58280945,12.7394795,ca,370,24.27499993642171,30,18.399999618530273,1599,267,17,Central American Atlantic Moist Forests
-85.57250977,12.791714,ca,275,24.90416669845581,30.799999237060547,18.899999618530273,1464,255,15,Central American Atlantic Moist Forests
-85.27862549,12.92292213,ca,317,24.395833174387615,30.100000381469727,18.600000381469727,1998,330,31,Central American Atlantic Moist Forests
-85.27313232,12.89481188,ca,296,24.46666669845581,30.100000381469727,18.799999237060547,1907,298,32,Central American Atlantic Moist Forests
-85.45123716,12.79839949,ca,254,24.93749992052714,30.700000762939453,19.100000381469727,1558,263,17,Central American Atlantic Moist Forests
-85.51973034,12.8190717,ca,256,25.108333349227905,31,19.100000381469727,1485,269,18,Central American Atlantic Moist Forests
-85.20172119,12.87874746,ca,243,24.68750007947286,30.299999237060547,18.899999618530273,1927,322,32,Central American Atlantic Moist Forests
-85.56976318,12.73880975,ca,380,24.262500047683716,30,18.399999618530273,1595,264,17,Central American Atlantic Moist Forests
-85.22232056,12.8747312,ca,190,24.983333428700764,30.600000381469727,19.200000762939453,1831,304,21,Central American Atlantic Moist Forests
-85.55465698,12.82920903,ca,253,25.074999968210857,31,19.100000381469727,1459,267,16,Central American Atlantic Moist Forests
-85.37887573,12.86268202,ca,373,24.13333336512248,29.799999237060547,18.399999618530273,1773,324,24,Central American Atlantic Moist Forests
-85.55603027,12.71670724,ca,299,24.629166841506958,30.399999618530273,18.700000762939453,1521,263,14,Central American Atlantic Moist Forests
-85.22644043,12.87071487,ca,201,24.9375,30.600000381469727,19.200000762939453,1871,304,32,Central American Atlantic Moist Forests
-85.55740356,12.82385294,ca,259,25.06249992052714,31,19,1486,267,15,Central American Atlantic Moist Forests
-85.25665283,12.90552092,ca,325,24.329166412353516,30,18.600000381469727,1893,312,32,Central American Atlantic Moist Forests
-85.26077271,12.90016646,ca,332,24.28333314259847,29.899999618530273,18.600000381469727,1897,310,32,Central American Atlantic Moist Forests
-85.56015015,12.82787002,ca,257,25.0583332379659,31,19.100000381469727,1445,256,16,Central American Atlantic Moist Forests
-85.57594299,12.74483738,ca,306,24.549999952316284,30.299999237060547,18.600000381469727,1577,261,16,Central American Atlantic Moist Forests
-85.53405762,12.6577578,ca,297,24.616666714350384,30.399999618530273,18.799999237060547,1685,282,16,Central American Atlantic Moist Forests
-85.54023743,12.82787002,ca,258,25.074999968210857,31,19.100000381469727,1543,268,12,Central American Atlantic Moist Forests
-85.53817749,12.68053534,ca,292,24.68750015894572,30.399999618530273,18.799999237060547,1616,273,17,Central American Atlantic Moist Forests
-85.34729004,12.9135524,ca,416,23.88333336512248,29.5,18.200000762939453,1912,336,28,Central American Atlantic Moist Forests
-85.54367065,12.8225139,ca,264,25.045833269755047,30.899999618530273,19,1494,267,16,Central American Atlantic Moist Forests
39.19833333,13.60138889,ea,2387,16.770833492279053,27.100000381469727,6.099999904632568,672,207,3,Ethiopian Montane Grasslands And Woodlands
39.18944444,13.59611111,ea,2348,16.900000055631,27.200000762939453,6.099999904632568,671,207,3,Ethiopian Montane Grasslands And Woodlands
39.19,13.61638889,ea,2561,15.86249985297521,26.299999237060547,5.099999904632568,690,212,2,Ethiopian Montane Grasslands And Woodlands
39.19722222,13.61333333,ea,2405,16.529166519641876,26.899999618530273,5.800000190734863,673,208,2,Ethiopian Montane Grasslands And Woodlands
39.13655495,13.61707729,ea,2538,15.841666718324026,26.100000381469727,5.099999904632568,709,217,2,Ethiopian Montane Grasslands And Woodlands
39.14,13.64611111,ea,2612,15.620833198229471,25.399999618530273,5.699999809265137,717,220,2,Ethiopian Montane Grasslands And Woodlands
39.12666667,13.61388889,ea,2723,15.145833472410837,25.200000762939453,4.699999809265137,724,221,2,Ethiopian Montane Grasslands And Woodlands
39.15694444,13.62833333,ea,2508,16.00416660308838,26.5,5,704,216,2,Ethiopian Montane Grasslands And Woodlands
39.14416667,13.61611111,ea,2637,15.362500051657358,25.700000762939453,4.5,716,218,2,Ethiopian Montane Grasslands And Woodlands
39.13333333,13.61861111,ea,2556,15.816666702429453,25.899999618530273,5.300000190734863,714,218,2,Ethiopian Montane Grasslands And Woodlands
39.13,13.66277778,ea,2586,16.02083335320155,25.100000381469727,6.800000190734863,704,217,2,Ethiopian Montane Grasslands And Woodlands
39.12444444,13.65111111,ea,2554,16.17083328962326,25.299999237060547,6.800000190734863,704,217,2,Ethiopian Montane Grasslands And Woodlands
38.682504,11.67405,ea,2546,18.004166583220165,27.100000381469727,6.900000095367432,931,274,9,Ethiopian Montane Grasslands And Woodlands
38.69544,11.65543,ea,1963,20.891666690508526,30.600000381469727,9.399999618530273,934,253,11,Ethiopian Montane Grasslands And Woodlands
39.24036111,8.730194444,ea,2216,16.187500019868214,24.799999237060547,7.900000095367432,1004,239,5,Ethiopian Montane Grasslands And Woodlands
39.27366667,8.764638889,ea,2228,16.32083350419998,24.899999618530273,7.599999904632568,999,237,5,Ethiopian Montane Grasslands And Woodlands
39.24269444,8.732444444,ea,2237,16.220833361148834,24.5,7.900000095367432,1007,240,5,Ethiopian Montane Grasslands And Woodlands
39.27525,8.761555556,ea,2213,16.379166662693024,24.799999237060547,7.599999904632568,986,235,5,Ethiopian Montane Grasslands And Woodlands
39.27833333,8.768694444,ea,2235,16.279166678587597,25.200000762939453,7.599999904632568,995,236,5,Ethiopian Montane Grasslands And Woodlands
38.86721158,11.67252105,ea,2918,14.212499956289927,25,4.599999904632568,942,282,8,Ethiopian Montane Grasslands And Woodlands
39.23991667,9.995333333,ea,2649,14.558333337306976,24.600000381469727,5.5,1030,300,5,Ethiopian Montane Grasslands And Woodlands
39.20625,9.892555556,ea,2677,14.23333344856898,24.399999618530273,5.300000190734863,1033,302,5,Ethiopian Montane Grasslands And Woodlands
38.97369,11.57835,ea,2890,14.641666700442633,25,3.700000047683716,927,282,8,Ethiopian Montane Grasslands And Woodlands
39.15722222,9.896305556,ea,2660,14.433333416779837,23.399999618530273,5.5,1020,296,5,Ethiopian Montane Grasslands And Woodlands
38.58802999,11.82772055,ea,2881,15.633333424727121,24.799999237060547,6.400000095367432,971,285,8,Ethiopian Montane Grasslands And Woodlands
39.01491,11.77737,ea,3195,12.383333176374435,21.600000381469727,3.200000047683716,956,285,9,Ethiopian Montane Grasslands And Woodlands
39.21111111,9.937916667,ea,2648,14.3125,24.600000381469727,5.400000095367432,1027,300,5,Ethiopian Montane Grasslands And Woodlands
38.75438,11.75199,ea,2830,14.62499992052714,25.5,5.300000190734863,923,278,8,Ethiopian Montane Grasslands And Woodlands
38.92319,11.65015,ea,2894,14.062499980131784,23.899999618530273,4.5,938,281,9,Ethiopian Montane Grasslands And Woodlands
39.18358333,9.801333333,ea,2630,14.53333338101705,24.600000381469727,5.699999809265137,1004,292,5,Ethiopian Montane Grasslands And Woodlands
39.19505556,9.864888889,ea,2657,14.570833365122477,23.899999618530273,5.599999904632568,1034,301,5,Ethiopian Montane Grasslands And Woodlands
39.24188889,10.01586111,ea,2637,14.87916668256124,24.600000381469727,5.599999904632568,1012,297,5,Ethiopian Montane Grasslands And Woodlands
39.2105,9.896,ea,2681,14.154166579246521,24.5,5.199999809265137,1034,302,5,Ethiopian Montane Grasslands And Woodlands
38.73975,11.73335,ea,2835,14.512499988079071,25.100000381469727,5.199999809265137,946,283,8,Ethiopian Montane Grasslands And Woodlands
39.19630556,9.778944444,ea,2663,14.654166718324026,24.700000762939453,5.599999904632568,1009,294,5,Ethiopian Montane Grasslands And Woodlands
38.69402,11.68067,ea,2743,16.266666571299236,25.600000381469727,6.400000095367432,944,281,8,Ethiopian Montane Grasslands And Woodlands
38.73759,11.73121,ea,2875,14.395833194255829,24.799999237060547,5.099999904632568,953,285,8,Ethiopian Montane Grasslands And Woodlands
38.92529,11.6486,ea,2925,13.950000047683716,23.799999237060547,4.400000095367432,942,283,8,Ethiopian Montane Grasslands And Woodlands
38.9233325,11.64525875,ea,2921,14.01666663090388,23.799999237060547,4.5,944,283,9,Ethiopian Montane Grasslands And Woodlands
38.69461,11.68473,ea,2820,15.09166661898295,25.299999237060547,5.300000190734863,956,284,8,Ethiopian Montane Grasslands And Woodlands
38.97137,11.56331,ea,2829,15.583333233992258,25.399999618530273,5.699999809265137,913,279,8,Ethiopian Montane Grasslands And Woodlands
38.74472,11.72473,ea,2866,14.441666603088379,24.799999237060547,5,948,283,8,Ethiopian Montane Grasslands And Woodlands
38.72975,11.74477,ea,2798,14.799999992052713,25.700000762939453,5.5,930,280,8,Ethiopian Montane Grasslands And Woodlands
38.92547,11.64035,ea,2915,14.029166599114737,23.799999237060547,4.5,941,283,8,Ethiopian Montane Grasslands And Woodlands
39.16722222,9.897916667,ea,2673,14.475000023841858,23.700000762939453,5.900000095367432,1032,299,5,Ethiopian Montane Grasslands And Woodlands
38.86119,11.6685,ea,2919,14.25416656335195,25,4.699999809265137,939,282,8,Ethiopian Montane Grasslands And Woodlands
38.70033577,11.81827994,ea,2913,15.237500051657358,24.700000762939453,5.800000190734863,932,280,8,Ethiopian Montane Grasslands And Woodlands
39.17480556,9.917916667,ea,2671,14.499999841054281,23.899999618530273,5.800000190734863,1022,298,5,Ethiopian Montane Grasslands And Woodlands
39.18805556,9.895833333,ea,2676,14.533333420753479,24.200000762939453,5.699999809265137,1042,303,5,Ethiopian Montane Grasslands And Woodlands
39.17405556,9.87125,ea,2662,14.358333388964335,23.399999618530273,5.400000095367432,1041,300,5,Ethiopian Montane Grasslands And Woodlands
39.18988889,9.778638889,ea,2630,14.754166742165884,24.899999618530273,5.699999809265137,1005,292,5,Ethiopian Montane Grasslands And Woodlands
38.7643,11.70598,ea,2862,14.491666654745737,24.799999237060547,4.800000190734863,949,283,8,Ethiopian Montane Grasslands And Woodlands
38.74462,11.74386,ea,2840,14.487500031789144,25.299999237060547,5,937,282,8,Ethiopian Montane Grasslands And Woodlands
38.979377,11.710227,ea,3018,13.333333353201548,22.700000762939453,3.9000000953674316,938,283,8,Ethiopian Montane Grasslands And Woodlands
38.87021,11.67721,ea,2889,14.404166519641876,25.299999237060547,4.800000190734863,930,279,8,Ethiopian Montane Grasslands And Woodlands
39.12788095,9.779603175,ea,2615,14.475000023841858,25.100000381469727,4.900000095367432,1010,289,5,Ethiopian Montane Grasslands And Woodlands
39.13361111,9.784722222,ea,2614,14.370833297570547,24.899999618530273,5.099999904632568,1008,290,5,Ethiopian Montane Grasslands And Woodlands
38.69301755,11.81802743,ea,2869,15.470833241939545,25,6.199999809265137,928,278,8,Ethiopian Montane Grasslands And Woodlands
39.17483333,9.866111111,ea,2657,14.3624999721845,23.299999237060547,5.300000190734863,1026,297,5,Ethiopian Montane Grasslands And Woodlands
38.95127288,11.60430421,ea,2892,14.200000067551931,23.899999618530273,4.300000190734863,933,283,8,Ethiopian Montane Grasslands And Woodlands
39.23972222,10.00297222,ea,2643,14.591666797796885,24.700000762939453,5.5,1021,298,5,Ethiopian Montane Grasslands And Woodlands
38.75021,11.74683,ea,2854,14.474999964237213,25.399999618530273,5.099999904632568,938,282,8,Ethiopian Montane Grasslands And Woodlands
39.1865,9.858583333,ea,2654,14.633333504199982,23.700000762939453,5.599999904632568,1030,299,5,Ethiopian Montane Grasslands And Woodlands
38.68651,11.68423,ea,2817,15.46666677792867,25.200000762939453,6,956,284,8,Ethiopian Montane Grasslands And Woodlands
38.75793,11.70233,ea,2852,14.54166672627131,24.799999237060547,4.800000190734863,948,283,8,Ethiopian Montane Grasslands And Woodlands
39.18111111,9.801222222,ea,2631,14.441666762034098,24.700000762939453,5.5,1003,292,5,Ethiopian Montane Grasslands And Woodlands
38.76772,11.70875,ea,2844,14.579166730244955,25.200000762939453,4.900000095367432,945,282,8,Ethiopian Montane Grasslands And Woodlands
39.19133333,9.856305556,ea,2656,14.583333492279053,23.600000381469727,5.5,1016,296,5,Ethiopian Montane Grasslands And Woodlands
38.950935,11.714173,ea,3022,13.429166714350382,23.100000381469727,4.099999904632568,945,284,8,Ethiopian Montane Grasslands And Woodlands
38.963118,11.716176,ea,3021,13.37083331743876,22.899999618530273,4,944,284,9,Ethiopian Montane Grasslands And Woodlands
39.18013889,9.862611111,ea,2652,14.504166603088379,23.5,5.400000095367432,1027,297,5,Ethiopian Montane Grasslands And Woodlands
38.749085,11.725637,ea,2881,14.362499813238779,24.799999237060547,5,956,285,9,Ethiopian Montane Grasslands And Woodlands
39.18522222,9.798611111,ea,2633,14.595833361148834,24.700000762939453,5.699999809265137,1003,292,5,Ethiopian Montane Grasslands And Woodlands
39.01877375,11.78432083,ea,3205,12.337499876817068,21.600000381469727,3.0999999046325684,954,284,9,Ethiopian Montane Grasslands And Woodlands
39.20213889,9.90275,ea,2675,14.225000063578287,24.5,5.199999809265137,1034,302,5,Ethiopian Montane Grasslands And Woodlands
39.02587,11.77472,ea,3199,12.379166622956594,21.600000381469727,3.0999999046325684,957,285,9,Ethiopian Montane Grasslands And Woodlands
38.945896,11.706735,ea,3004,13.504166583220163,23.200000762939453,4.099999904632568,942,284,8,Ethiopian Montane Grasslands And Woodlands
38.76733,11.70466,ea,2836,14.591666718324026,25.100000381469727,4.800000190734863,941,281,8,Ethiopian Montane Grasslands And Woodlands
39.02308,11.77892,ea,3205,12.341666529575983,21.5,3.0999999046325684,956,285,9,Ethiopian Montane Grasslands And Woodlands
38.6841955,11.81993547,ea,2819,15.574999988079071,25.200000762939453,6.199999809265137,922,276,8,Ethiopian Montane Grasslands And Woodlands
38.68968294,11.67864,ea,2809,16.099999944369,25,6,957,284,8,Ethiopian Montane Grasslands And Woodlands
39.13955556,9.778222222,ea,2623,14.420833388964335,25.100000381469727,4.900000095367432,1012,290,5,Ethiopian Montane Grasslands And Woodlands
39.20397222,9.944638889,ea,2652,14.299999952316284,24.600000381469727,5.300000190734863,1025,299,5,Ethiopian Montane Grasslands And Woodlands
38.69132356,11.81603657,ea,2905,15.058333297570547,24.799999237060547,5.699999809265137,942,281,8,Ethiopian Montane Grasslands And Woodlands
38.91828,11.64128,ea,2916,14.058333218097687,23.799999237060547,4.5,940,283,8,Ethiopian Montane Grasslands And Woodlands
39.24216667,10.01747222,ea,2635,14.87499996026357,24.700000762939453,5.599999904632568,1007,295,5,Ethiopian Montane Grasslands And Woodlands
39.19327778,9.894777778,ea,2674,14.395833174387613,24.299999237060547,5.5,1037,302,5,Ethiopian Montane Grasslands And Woodlands
39.19075,9.784833333,ea,2628,14.687500059604645,24.799999237060547,5.699999809265137,1002,291,5,Ethiopian Montane Grasslands And Woodlands
38.75683,11.73862,ea,2870,14.400000095367432,25.100000381469727,5.099999904632568,961,285,9,Ethiopian Montane Grasslands And Woodlands
39.01117,11.787,ea,3199,12.38333323597908,21.600000381469727,3.200000047683716,955,285,9,Ethiopian Montane Grasslands And Woodlands
38.67111739,11.81709005,ea,2889,15.20833327372869,25,5.699999809265137,938,280,8,Ethiopian Montane Grasslands And Woodlands
39.12508333,9.783833333,ea,2607,14.404166579246521,25,5.099999904632568,1009,289,5,Ethiopian Montane Grasslands And Woodlands
38.58286988,11.82412738,ea,2867,15.691666742165884,24.899999618530273,6.300000190734863,969,286,8,Ethiopian Montane Grasslands And Woodlands
38.751456,11.731456,ea,2891,14.333333412806192,24.899999618530273,4.900000095367432,967,287,9,Ethiopian Montane Grasslands And Woodlands
38.76072,11.69026,ea,2854,14.516666650772095,25.100000381469727,4.400000095367432,946,284,8,Ethiopian Montane Grasslands And Woodlands
39.19366667,9.787416667,ea,2632,14.712500075499216,24.799999237060547,5.699999809265137,1002,292,5,Ethiopian Montane Grasslands And Woodlands
39.19291667,9.891111111,ea,2670,14.441666702429453,24.200000762939453,5.599999904632568,1043,303,5,Ethiopian Montane Grasslands And Woodlands
39.19888889,9.801333333,ea,2635,14.537499864896139,24.700000762939453,5.599999904632568,1005,293,5,Ethiopian Montane Grasslands And Woodlands
38.96916,11.721368,ea,3041,13.320833285649618,22.799999237060547,4,939,283,8,Ethiopian Montane Grasslands And Woodlands
38.75632,11.70948,ea,2860,14.487499912579855,24.799999237060547,4.900000095367432,946,282,8,Ethiopian Montane Grasslands And Woodlands
38.76033,11.69338,ea,2868,14.487500011920929,24.899999618530273,4.800000190734863,945,283,8,Ethiopian Montane Grasslands And Woodlands
38.977893,11.706233,ea,3047,13.233333418766657,22.600000381469727,3.799999952316284,947,285,9,Ethiopian Montane Grasslands And Woodlands
39.24163889,10.00861111,ea,2641,14.641666829586029,24.700000762939453,5.5,1009,296,5,Ethiopian Montane Grasslands And Woodlands
39.12602778,9.763972222,ea,2596,14.841666638851166,25.5,4.800000190734863,1008,288,5,Ethiopian Montane Grasslands And Woodlands
38.730712,11.734997,ea,2806,14.699999809265137,25.399999618530273,5.300000190734863,938,281,8,Ethiopian Montane Grasslands And Woodlands
39.20411111,9.939833333,ea,2652,14.299999813238779,24.600000381469727,5.300000190734863,1029,300,5,Ethiopian Montane Grasslands And Woodlands
38.7589,11.72745,ea,2884,14.450000127156576,25.200000762939453,5,962,285,9,Ethiopian Montane Grasslands And Woodlands
39.19008333,9.930583333,ea,2655,14.579166531562805,24.399999618530273,5.599999904632568,1024,299,5,Ethiopian Montane Grasslands And Woodlands
39.19488889,9.771833333,ea,2662,14.712499837080637,24.799999237060547,5.5,1009,294,5,Ethiopian Montane Grasslands And Woodlands
39.18333333,9.789583333,ea,2622,14.633333325386047,24.899999618530273,5.599999904632568,1002,291,5,Ethiopian Montane Grasslands And Woodlands
39.00372,11.78826,ea,3179,12.612500180800756,21.899999618530273,3.299999952316284,945,284,9,Ethiopian Montane Grasslands And Woodlands
39.17536111,9.868805556,ea,2664,14.474999944368998,23.5,5.599999904632568,1041,301,5,Ethiopian Montane Grasslands And Woodlands
38.58350248,11.82467091,ea,2881,15.308333277702332,24.700000762939453,6.199999809265137,980,287,8,Ethiopian Montane Grasslands And Woodlands
